,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
5374,Forest Gate South,51.54552078,0.015943,Bow Caffe,51.54328988,0.010931961,English Restaurant
5375,Forest Gate South,51.54552078,0.015943,Bus Stop R,51.54617247,0.022965885,Bus Stop
5376,Green Street East,51.54169083,0.03765,Vijay's Chawalla,51.53865,0.032978766,Indian Restaurant
5377,Green Street East,51.54169083,0.03765,Afters,51.54184298,0.032354264,Ice Cream Shop
5378,Green Street East,51.54169083,0.03765,East Shopping Centre,51.53949597,0.032248026,Shopping Mall
5379,Green Street East,51.54169083,0.03765,Kebabish Original,51.5431974,0.032299161,Asian Restaurant
5380,Green Street East,51.54169083,0.03765,Tesco Express,51.54078184,0.038751592,Grocery Store
5381,Green Street East,51.54169083,0.03765,Tesco Express,51.54130177,0.034103082,Grocery Store
5382,Green Street West,51.54021835,0.028399,Vijay's Chawalla,51.53865,0.032978766,Indian Restaurant
5383,Green Street West,51.54021835,0.028399,Afters,51.54184298,0.032354264,Ice Cream Shop
5384,Green Street West,51.54021835,0.028399,Pie Republic,51.5439489,0.026223775,Comfort Food Restaurant
5385,Green Street West,51.54021835,0.028399,East Shopping Centre,51.53949597,0.032248026,Shopping Mall
5386,Green Street West,51.54021835,0.028399,Old Spotted Dog,51.54219039,0.022104458,Soccer Stadium
5387,Green Street West,51.54021835,0.028399,Kebabish Original,51.5431974,0.032299161,Asian Restaurant
5388,Green Street West,51.54021835,0.028399,Khana Khazana,51.54064615,0.032622187,Indian Restaurant
5389,Green Street West,51.54021835,0.028399,Bus Stop P Churston Avenue,51.53745848,0.028339279,Bus Stop
5390,Little Ilford,51.55311966,0.055312,Khyber Pass,51.552241,0.052645,Restaurant
5391,Little Ilford,51.55311966,0.055312,Shell,51.554125,0.05687777,Gas Station
5392,Little Ilford,51.55311966,0.055312,Kebabish Original,51.55236,0.052830483,Asian Restaurant
5393,Little Ilford,51.55311966,0.055312,Dixy Chicken,51.55458097,0.057506561,Fried Chicken Joint
5394,Little Ilford,51.55311966,0.055312,A1 Kebabish,51.55147059,0.051026858,Indian Restaurant
5395,Manor Park,51.54862976,0.044552,Woodgrange Park London Overground Station,51.54926699,0.044366044,Train Station
5396,Manor Park,51.54862976,0.044552,Tesco Express,51.54898752,0.043285428,Grocery Store
5397,Manor Park,51.54862976,0.044552,manor park fitness centre (Gym),51.550187,0.0481,Gym / Fitness Center
5398,Manor Park,51.54862976,0.044552,Chenai Dosa,51.55305048,0.04326009,Indian Restaurant
5399,Plaistow North,51.53121948,0.023472,The Black Lion,51.53019551,0.022360146,Pub
5400,Plaistow North,51.53121948,0.023472,Shays Coffee,51.53134155,0.017550029,Coffee Shop
5401,Plaistow North,51.53121948,0.023472,Plaistow London Underground Station,51.53128841,0.017221246,Metro Station
5402,Plaistow North,51.53121948,0.023472,Platform 2,51.53130924,0.017180425,Platform
5403,Plaistow South,51.52391052,0.032618,Delicious Café,51.52641673,0.030133266,Café
5404,Plaistow South,51.52391052,0.032618,Ginny's Pie and Mash,51.52570526,0.029532079,Café
5405,Plaistow South,51.52391052,0.032618,Tesco Express,51.52718707,0.035118136,Grocery Store
5406,Plaistow South,51.52391052,0.032618,West Ham Food Centre,51.527451,0.031644,Convenience Store
5407,Plaistow South,51.52391052,0.032618,Tesco Express,51.52632479,0.029260347,Grocery Store
5408,Plaistow South,51.52391052,0.032618,Deep Blue Sea Fish & Chips,51.52509739,0.03941007,Fish & Chips Shop
5409,Royal Docks,51.50273895,0.044688,London City Airport (LCY) (London City Airport),51.50373589,0.049638459,Airport
5410,Royal Docks,51.50273895,0.044688,Pret A Manger,51.50423636,0.04774777,Sandwich Place
5411,Royal Docks,51.50273895,0.044688,Travelodge London City Airport,51.50417386,0.040688652,Hotel
5412,Royal Docks,51.50273895,0.044688,LCY Runway 09-27,51.504364,0.046586,Airport Service
5413,Royal Docks,51.50273895,0.044688,Costa Coffee,51.5032407,0.049436284,Coffee Shop
5414,Royal Docks,51.50273895,0.044688,Boots,51.50420148,0.049689263,Pharmacy
5415,Royal Docks,51.50273895,0.044688,Pret A Manger,51.5033573,0.049747468,Sandwich Place
5416,Royal Docks,51.50273895,0.044688,LCY OPS,51.50492,0.045572072,Airport Service
5417,Royal Docks,51.50273895,0.044688,BA Checkin Desk,51.50339347,0.049755546,Airport Service
5418,Royal Docks,51.50273895,0.044688,Departure Lounge,51.50409742,0.049631108,Airport Lounge
5419,Royal Docks,51.50273895,0.044688,NetJets - Private Luxury Jet Terminal,51.50490862,0.04037343,Airport Terminal
5420,Royal Docks,51.50273895,0.044688,Avis UK,51.50312217,0.050431148,Rental Car Location
5421,Stratford and New Town,51.53853989,-0.00537,Pie Crust Cafe,51.53648909,-0.004051344,Thai Restaurant
5422,Stratford and New Town,51.53853989,-0.00537,Better London Aquatics Centre,51.54025222,-0.010535717,Pool
5423,Stratford and New Town,51.53853989,-0.00537,The Westbridge,51.5373744,-0.002623806,Hotel
5424,Stratford and New Town,51.53853989,-0.00537,M&S Foodhall,51.54277477,-0.004853023,Grocery Store
5425,Stratford and New Town,51.53853989,-0.00537,Pret A Manger,51.54147647,-0.002398927,Sandwich Place
5426,Stratford and New Town,51.53853989,-0.00537,Gymbox,51.54227554,-0.008088771,Gym / Fitness Center
5427,Stratford and New Town,51.53853989,-0.00537,UNIQLO,51.54274231,-0.004505013,Clothing Store
5428,Stratford and New Town,51.53853989,-0.00537,Roof East,51.54187209,-0.001196157,Bar
5429,Stratford and New Town,51.53853989,-0.00537,Mulberry,51.54259723,-0.007558448,Accessories Store
5430,Stratford and New Town,51.53853989,-0.00537,KIKO MILANO,51.54270472,-0.004578237,Cosmetics Shop
5431,Stratford and New Town,51.53853989,-0.00537,Wahaca,51.54239144,-0.007954528,Mexican Restaurant
5432,Stratford and New Town,51.53853989,-0.00537,Marks & Spencer,51.54242666,-0.00502027,Department Store
5433,Stratford and New Town,51.53853989,-0.00537,Boost Juice,51.54283934,-0.004731296,Juice Bar
5434,Stratford and New Town,51.53853989,-0.00537,Westfield Stratford City,51.54289213,-0.00690937,Shopping Mall
5435,Stratford and New Town,51.53853989,-0.00537,Olive and Lemon,51.54056541,0.000812023,Mediterranean Restaurant
5436,Stratford and New Town,51.53853989,-0.00537,Holiday Inn London - Stratford City,51.542299,-0.007889,Hotel
5437,Stratford and New Town,51.53853989,-0.00537,Yoomoo,51.5427041,-0.007286716,Frozen Yogurt Shop
5438,Stratford and New Town,51.53853989,-0.00537,Lush,51.54293217,-0.004870892,Cosmetics Shop
5439,Stratford and New Town,51.53853989,-0.00537,Urban Outfitters,51.54270632,-0.007356261,Clothing Store
5440,Stratford and New Town,51.53853989,-0.00537,Rooftop Film Club Stratford,51.5421939,-0.001205209,Movie Theater
5441,Stratford and New Town,51.53853989,-0.00537,M&S Café,51.54274446,-0.004700545,Café
5442,Stratford and New Town,51.53853989,-0.00537,Franco Manca,51.54274042,-0.007129444,Pizza Place
5443,Stratford and New Town,51.53853989,-0.00537,Pret A Manger,51.54160306,-0.009603032,Sandwich Place
5444,Stratford and New Town,51.53853989,-0.00537,Zenerjii,51.5429722,-0.005493164,Juice Bar
5445,Stratford and New Town,51.53853989,-0.00537,Mr. Pretzels,51.54295627,-0.005919981,German Restaurant
5446,Stratford and New Town,51.53853989,-0.00537,Sky Bar,51.54264472,-0.00679869,Bar
5447,Stratford and New Town,51.53853989,-0.00537,World Food Court,51.54268655,-0.00718845,Food Court
5448,Stratford and New Town,51.53853989,-0.00537,Balans Soho Society,51.54268506,-0.006082771,Diner
5449,Stratford and New Town,51.53853989,-0.00537,The Abbey Tap,51.54029058,0.000136156,Pub
5450,Stratford and New Town,51.53853989,-0.00537,The Podium Bar & Kitchen,51.5386853,-0.012090968,Restaurant
5451,Stratford and New Town,51.53853989,-0.00537,Tesco Express,51.5353106,-0.0062888,Grocery Store
5452,Stratford and New Town,51.53853989,-0.00537,Anytime Fitness,51.535862,-0.005219579,Gym / Fitness Center
5453,Stratford and New Town,51.53853989,-0.00537,Halo Gym,51.535264,-0.006653,Gym
5454,Stratford and New Town,51.53853989,-0.00537,The Langthorne,51.54015289,0.000522352,Pub
5455,Stratford and New Town,51.53853989,-0.00537,The Last Drop,51.538678,-0.012132,Café
5456,Stratford and New Town,51.53853989,-0.00537,Olympic Flower Meadow,51.53859077,-0.012529955,Garden
5457,Stratford and New Town,51.53853989,-0.00537,La Beauté Clinique,51.54052742,0.001040524,Spa
5458,Wall End,51.53676987,0.063141,Costa Coffee,51.54025914,0.062519168,Coffee Shop
5459,Wall End,51.53676987,0.063141,barking road Recreational Ground,51.5354258,0.064981771,Park
5460,Wall End,51.53676987,0.063141,Technozilla Ltd,51.5395514,0.0672349,Mobile Phone Shop
5461,Wall End,51.53676987,0.063141,Altmore Avenue,51.53858224,0.057395494,Bus Station
5462,Wall End,51.53676987,0.063141,Wickes,51.538074,0.069329,Hardware Store
5463,Wall End,51.53676987,0.063141,Chola Dosa,51.53823542,0.056761107,Indian Restaurant
5464,West Ham,51.53499985,0.011556,Stratford Park,51.53837978,0.006875895,Park
5465,West Ham,51.53499985,0.011556,karadeniz supermarket,51.53304017,0.011054013,Convenience Store
5466,West Ham,51.53499985,0.011556,China Express,51.53324532,0.013381741,Asian Restaurant
5467,West Ham,51.53499985,0.011556,Black Sea Restaurant,51.53739433,0.012666871,Bulgarian Restaurant
5468,West Ham,51.53499985,0.011556,Selmo's,51.53605968,0.007506499,Breakfast Spot
5469,West Ham,51.53499985,0.011556,Plaistow Grove,51.53238048,0.009640864,Bus Station
5470,West Ham,51.53499985,0.011556,Caffe Chaps,51.53139714,0.010634877,Breakfast Spot
5471,West Ham,51.53499985,0.011556,Ho Wah,51.53221061,0.015928177,Asian Restaurant
5472,West Ham,51.53499985,0.011556,Family Cafe,51.53245392,0.016721473,Café
5473,West Ham,51.53499985,0.011556,Roomzzz Aparthotel London - Stratford,51.537384,0.005872697,Hotel
5474,West Ham,51.53499985,0.011556,East London Rugby Football Club,51.53113445,0.014475135,Rugby Pitch
5475,Barkingside,51.58209991,0.068181,Domino's Pizza - London - Gants Hill,51.57810873,0.065019594,Pizza Place
5476,Barkingside,51.58209991,0.068181,King George V,51.578363,0.070896,Pub
5477,Barkingside,51.58209991,0.068181,Zeyara,51.57833086,0.065145006,Hookah Bar
5478,Barkingside,51.58209991,0.068181,Saravana Bhavan,51.57880307,0.072484016,Indian Restaurant
5479,Barkingside,51.58209991,0.068181,Al Souk,51.57830558,0.064794085,Middle Eastern Restaurant
5480,Bridge,51.60850143,0.047948,Co-op Food,51.60605749,0.053933859,Grocery Store
5481,Bridge,51.60850143,0.047948,BP,51.6069803,0.0417593,Gas Station
5482,Bridge,51.60850143,0.047948,Ray Park,51.60718726,0.045910031,Playground
5483,Bridge,51.60850143,0.047948,Ray Park Cafe,51.60977246,0.04567265,Café
5484,Bridge,51.60850143,0.047948,SQ Studio Ltd,51.6080118,0.0428301,Miscellaneous Shop
5485,Bridge,51.60850143,0.047948,Kome,51.605643,0.051055,Udon Restaurant
5486,Church End,51.59841156,0.022095,Dada,51.59945802,0.020268876,Coffee Shop
5487,Church End,51.59841156,0.022095,South Woodford Library & Gym,51.5967749,0.021681558,Gym / Fitness Center
5488,Church End,51.59841156,0.022095,Waitrose & Partners,51.59547736,0.023461399,Supermarket
5489,Church End,51.59841156,0.022095,Nando's South Woodford,51.5953819,0.0223552,Portuguese Restaurant
5490,Church End,51.59841156,0.022095,Redbridge Drama Centre,51.59870521,0.022620591,Performing Arts Venue
5491,Church End,51.59841156,0.022095,Purple Thai,51.59487298,0.023191112,Thai Restaurant
5492,Church End,51.59841156,0.022095,PizzaExpress,51.59515353,0.022486327,Pizza Place
5493,Church End,51.59841156,0.022095,Prezzo Italian Restaurant South Woodford,51.59644952,0.022644944,Italian Restaurant
5494,Church End,51.59841156,0.022095,The George,51.59478568,0.022582974,Bar
5495,Church End,51.59841156,0.022095,Costa Coffee,51.5947218,0.022573471,Coffee Shop
5496,Church End,51.59841156,0.022095,Zizzi,51.59472988,0.023179883,Italian Restaurant
5497,Church End,51.59841156,0.022095,Lizard Lounge Cocktail & Kitchen,51.59455057,0.023965716,Cocktail Bar
5498,Church End,51.59841156,0.022095,Cafe on the Lane,51.59440359,0.024177052,Café
5499,Church End,51.59841156,0.022095,Tesco Express,51.59990025,0.019891685,Grocery Store
5500,Church End,51.59841156,0.022095,The Mohabir,51.59954698,0.020427704,Indian Restaurant
5501,Church End,51.59841156,0.022095,Nino's Restaurant,51.5947703,0.023064731,Italian Restaurant
5502,Church End,51.59841156,0.022095,Family Kebab Fish Bar,51.59652302,0.021640755,Fast Food Restaurant
5503,Church End,51.59841156,0.022095,Churchfields Park,51.59888288,0.025918472,Playground
5504,Church End,51.59841156,0.022095,Odeon,51.5944837,0.022721,Multiplex
5505,Church End,51.59841156,0.022095,Belgique,51.60026606,0.019777942,Café
5506,Church End,51.59841156,0.022095,Bella Naples,51.59455447,0.022196729,Italian Restaurant
5507,Church End,51.59841156,0.022095,Laura Ashley,51.5941,0.0225063,Furniture / Home Store
5508,Church End,51.59841156,0.022095,Slug & Lettuce,51.59448549,0.024002559,Bar
5509,Church End,51.59841156,0.022095,The Cricketers,51.60193811,0.019265796,Pub
5510,Clayhall,51.58407974,0.053548,Thai Royale,51.58213733,0.057110261,Thai Restaurant
5511,Clayhall,51.58407974,0.053548,Beehive Lane Farm Shop,51.58118083,0.057297845,Farmers Market
5512,Clementswood,51.55635071,0.081742,DW Fitness First,51.56050529,0.079521793,Gym / Fitness Center
5513,Clementswood,51.55635071,0.081742,Blue Inc Clothing,51.55650619,0.079811266,Clothing Store
5514,Clementswood,51.55635071,0.081742,The General,51.55853445,0.077031104,Pub
5515,Clementswood,51.55635071,0.081742,The Prince of Wales,51.55919697,0.086152554,Pub
5516,Cranbrook,51.56938171,0.061341,Emptyhands Karate School,51.5699978,0.0577531,Yoga Studio
5517,Cranbrook,51.56938171,0.061341,TfL Bus Stop VQ,51.566384,0.062743,Bus Stop
5518,Cranbrook,51.56938171,0.061341,Manny's Marquees,51.5659248,0.0605398,Event Service
5519,Cranbrook,51.56938171,0.061341,Frenford,51.57300184,0.058805887,Soccer Field
5520,Cranbrook,51.56938171,0.061341,Rossmore Hotel,51.56660109,0.065858766,Hotel
5521,Fairlop,51.59885025,0.083122,Co-op Food,51.60216846,0.083996058,Grocery Store
5522,Fairlop,51.59885025,0.083122,T.C. OTTAWAY & CO,51.5996297,0.0815043,Home Service
5523,Fairlop,51.59885025,0.083122,Capricho Portuguese Kitchen,51.594959,0.084385,Portuguese Restaurant
5524,Fairlop,51.59885025,0.083122,Wates Solicitors,51.5946175,0.0847994,Lawyer
5525,Fullwell,51.59368896,0.06787,The Unicorn,51.591781,0.062881,Pub
5526,Goodmayes,51.55905151,0.110287,Goodmayes Park,51.55850327,0.116386414,Park
5527,Goodmayes,51.55905151,0.110287,Domino's Pizza,51.55802684,0.108410569,Pizza Place
5528,Goodmayes,51.55905151,0.110287,Barking Garden,51.55797043,0.108370105,Rest Area
5529,Goodmayes,51.55905151,0.110287,Yen Lin,51.56335716,0.110105755,Chinese Restaurant
5530,Hainault,51.61042023,0.121436,VM-Multitraders Ltd,51.6114715,0.1199034,Construction & Landscaping
5531,Hainault,51.61042023,0.121436,Cii Design Ltd,51.6102555,0.1264407,Furniture / Home Store
5532,Hainault,51.61042023,0.121436,Hainault Cafe,51.60845161,0.117480349,Restaurant
5533,Hainault,51.61042023,0.121436,Goldline,51.60777957,0.117469109,Sporting Goods Shop
5534,Hainault,51.61042023,0.121436,Yellowpine Way,51.61314293,0.115792017,Bus Station
5535,Loxford,51.54804993,0.074065,Nagina,51.54993763,0.074221602,Asian Restaurant
5536,Loxford,51.54804993,0.074065,Afters,51.55047167,0.074817994,Ice Cream Shop
5537,Loxford,51.54804993,0.074065,BP,51.54454312,0.07798782,Gas Station
5538,Loxford,51.54804993,0.074065,Quality Foods,51.544321,0.070212,Grocery Store
5539,Mayfield,51.55387115,0.097006,South Park,51.55652882,0.091667175,Park
5540,Monkhams,51.61523819,0.024649,The Travellers Friend,51.61572129,0.025596475,Pub
5541,Monkhams,51.61523819,0.024649,Horse & Well,51.61709384,0.026233972,Pub
5542,Monkhams,51.61523819,0.024649,The Woodford Wells Club,51.61461021,0.028205298,Gym / Fitness Center
5543,Newbury,51.57201004,0.085502,McDonald's,51.573855,0.08426,Fast Food Restaurant
5544,Newbury,51.57201004,0.085502,Holiday Inn Express London - Newbury Park,51.57441494,0.085695237,Hotel
5545,Newbury,51.57201004,0.085502,Apple's Gym,51.57345249,0.083521291,Gym / Fitness Center
5546,Newbury,51.57201004,0.085502,JD Sports,51.5738713,0.0835759,Sporting Goods Shop
5547,Roding,51.59376144,0.039185,Tesco,51.5923453,0.0402329,Supermarket
5548,Roding,51.59376144,0.039185,Titanium Gym,51.59519292,0.035046948,Gym
5549,Roding,51.59376144,0.039185,Posh Nosh café,51.59321035,0.033687227,Café
5550,Roding,51.59376144,0.039185,Bhangra Beat Indian Cuisine,51.5904027,0.034375191,Indian Restaurant
5551,Seven Kings,51.57291031,0.112992,Currys PC World,51.57101733,0.118563155,Electronics Store
5552,Seven Kings,51.57291031,0.112992,Seven Kings,51.57219162,0.112130139,Thrift / Vintage Store
5553,Seven Kings,51.57291031,0.112992,Kebabish Original,51.56942623,0.108884853,Asian Restaurant
5554,Snaresbrook,51.58061981,0.022648,Barebrew,51.5798,0.023579,Coffee Shop
5555,Snaresbrook,51.58061981,0.022648,Gezi Park,51.57953509,0.024453732,Turkish Restaurant
5556,Snaresbrook,51.58061981,0.022648,The Cuckfield,51.57934251,0.024825697,Pub
5557,Snaresbrook,51.58061981,0.022648,Christchurch Green,51.5771541,0.024852329,Park
5558,Snaresbrook,51.58061981,0.022648,The Larder,51.57911812,0.025159716,Café
5559,Snaresbrook,51.58061981,0.022648,The Duke,51.58266282,0.027773288,Pub
5560,Snaresbrook,51.58061981,0.022648,Bombetta,51.581097,0.021247454,Restaurant
5561,Snaresbrook,51.58061981,0.022648,GAIL's Bakery,51.57871862,0.025726935,Bakery
5562,Snaresbrook,51.58061981,0.022648,Provender,51.57973457,0.024034968,French Restaurant
5563,Snaresbrook,51.58061981,0.022648,The Nightingale Pub,51.58157615,0.028432415,Pub
5564,Snaresbrook,51.58061981,0.022648,Time for Tea,51.58166633,0.021158323,Tea Room
5565,Snaresbrook,51.58061981,0.022648,Greggs,51.57771907,0.026445241,Bakery
5566,Snaresbrook,51.58061981,0.022648,Toby Carvery (The Eagle),51.5832202,0.020789239,English Restaurant
5567,Snaresbrook,51.58061981,0.022648,Boots,51.57873146,0.025762356,Pharmacy
5568,Snaresbrook,51.58061981,0.022648,The Lane,51.581251,0.028744,Indian Restaurant
5569,Snaresbrook,51.58061981,0.022648,Snaresbrook London Underground Station,51.58050502,0.021381342,Metro Station
5570,Snaresbrook,51.58061981,0.022648,Toms,51.58146106,0.024495711,Convenience Store
5571,Snaresbrook,51.58061981,0.022648,Lillies of Wanstead,51.58082849,0.022013724,Flower Shop
5572,Snaresbrook,51.58061981,0.022648,Loon Yee,51.58155843,0.021198303,Chinese Restaurant
5573,Snaresbrook,51.58061981,0.022648,Co-op Food,51.57736646,0.026994656,Grocery Store
5574,Snaresbrook,51.58061981,0.022648,Papa John’s,51.5792326,0.0251166,Pizza Place
5575,Snaresbrook,51.58061981,0.022648,Travelodge Snaresbrook,51.58288161,0.021025836,Hotel
5576,Snaresbrook,51.58061981,0.022648,More Italy,51.578671,0.025514,Café
5577,Snaresbrook,51.58061981,0.022648,Robins Pie & Mash,51.57858971,0.025405884,Snack Place
5578,Snaresbrook,51.58061981,0.022648,Wanstead Pharmacy,51.57844207,0.025824767,Pharmacy
5579,Snaresbrook,51.58061981,0.022648,Costa Coffee,51.57789787,0.02633531,Coffee Shop
5580,Snaresbrook,51.58061981,0.022648,Bungalow Cafe,51.57730907,0.021344479,Café
5581,Snaresbrook,51.58061981,0.022648,Snaresbrook Road Bus Stop SB,51.58397383,0.020436405,Bus Stop
5582,Snaresbrook,51.58061981,0.022648,Eagle Pond,51.58330116,0.017144499,Lake
5583,Valentines,51.5638504,0.070657,Saravanaa Bhavan,51.56165405,0.068744735,Indian Restaurant
5584,Valentines,51.5638504,0.070657,Sultan Restaurant,51.56246966,0.067871025,Turkish Restaurant
5585,Valentines,51.5638504,0.070657,The Great Spoon of Ilford (Wetherspoon),51.56182639,0.068786638,Pub
5586,Valentines,51.5638504,0.070657,Rooster Piri Piri,51.55978698,0.069824331,Fast Food Restaurant
5587,Valentines,51.5638504,0.070657,Waterstones,51.55943403,0.069945081,Bookstore
5588,Valentines,51.5638504,0.070657,wilko,51.5597202,0.0707835,Furniture / Home Store
5589,Valentines,51.5638504,0.070657,Debenhams,51.56019331,0.072085259,Department Store
5590,Valentines,51.5638504,0.070657,Costa Coffee,51.56258237,0.068995236,Coffee Shop
5591,Valentines,51.5638504,0.070657,TK Maxx,51.55994348,0.071400733,Clothing Store
5592,Valentines,51.5638504,0.070657,Next,51.5597706,0.07158347,Clothing Store
5593,Valentines,51.5638504,0.070657,Best Western Ilford,51.55989099,0.067457919,Hotel
5594,Valentines,51.5638504,0.070657,Cranbrook Hotel Ilford,51.56363533,0.070651843,Hotel
5595,Valentines,51.5638504,0.070657,Burger King,51.5595618,0.071108,Fast Food Restaurant
5596,Valentines,51.5638504,0.070657,WHSmith,51.5602635,0.071364,Stationery Store
5597,Valentines,51.5638504,0.070657,Tesco Express,51.56084443,0.069686403,Grocery Store
5598,Valentines,51.5638504,0.070657,Gourmet Buffet,51.56113337,0.069223915,Chinese Restaurant
5599,Valentines,51.5638504,0.070657,Loaded,51.560511,0.06941,Burger Joint
5600,Valentines,51.5638504,0.070657,Valentine's Park Cafe,51.56829376,0.070509167,Café
5601,Wanstead,51.57032013,0.03388,Wanstead Golf Course,51.57122265,0.033650635,Golf Course
5602,Barnes,51.48041153,-0.2369,London Wetland Centre,51.4768637,-0.23551347,Nature Preserve
5603,Barnes,51.48041153,-0.2369,Headley Hide,51.478682,-0.23453,Lake
5604,Barnes,51.48041153,-0.2369,Burges Grove pond,51.48289074,-0.231900271,Lake
5605,East Sheen,51.45246124,-0.26201001,Colicci Roehampton Gate Café,51.45272737,-0.255496445,Café
5606,East Sheen,51.45246124,-0.26201001,London Duathlon,51.45118043,-0.256065429,Racetrack
5607,East Sheen,51.45246124,-0.26201001,Adams Pond,51.45610447,-0.264760852,Lake
5608,East Sheen,51.45246124,-0.26201001,Parkcycle,51.45279799,-0.255490029,Athletics & Sports
5609,East Sheen,51.45246124,-0.26201001,The Pavillion Cafe,51.45267545,-0.255382722,Café
5610,Fulwell and Hampton Hill,51.42831039,-0.35275,The Roebuck,51.42869526,-0.351983849,Pub
5611,Fulwell and Hampton Hill,51.42831039,-0.35275,Noble Green Wines,51.42712426,-0.355649024,Wine Shop
5612,Fulwell and Hampton Hill,51.42831039,-0.35275,Piazza Firenze,51.42655786,-0.35646336,Italian Restaurant
5613,Fulwell and Hampton Hill,51.42831039,-0.35275,Sainsbury's Local,51.42675495,-0.35566953,Grocery Store
5614,Fulwell and Hampton Hill,51.42831039,-0.35275,KFC Hampton Hill - High Street,51.426948,-0.355642,Fast Food Restaurant
5615,Fulwell and Hampton Hill,51.42831039,-0.35275,Costa Coffee,51.42664925,-0.356007452,Coffee Shop
5616,Fulwell and Hampton Hill,51.42831039,-0.35275,Tesco Express,51.4283687,-0.3551168,Grocery Store
5617,Fulwell and Hampton Hill,51.42831039,-0.35275,The Little Gym,51.427803,-0.354926,Gymnastics Gym
5618,Fulwell and Hampton Hill,51.42831039,-0.35275,Tin Tin,51.42504038,-0.35759745,Chinese Restaurant
5619,"Ham, Petersham and Richmond Riverside",51.43891144,-0.29854,Pembroke Lodge,51.44254109,-0.294485596,Tea Room
5620,"Ham, Petersham and Richmond Riverside",51.43891144,-0.29854,Richmond Golf Club,51.43970739,-0.29740957,Golf Course
5621,"Ham, Petersham and Richmond Riverside",51.43891144,-0.29854,Sandy Lane,51.44019701,-0.303962566,Bus Station
5622,"Ham, Petersham and Richmond Riverside",51.43891144,-0.29854,Pembroke Lodge Gardens,51.44249886,-0.294535146,Garden
5623,Hampton,51.40710068,-0.33320001,Hampton Court Palace Gardens,51.40372229,-0.335449771,Garden
5624,Hampton,51.40710068,-0.33320001,Hampton Court Palace Maze,51.40615749,-0.337626928,Other Great Outdoors
5625,Hampton,51.40710068,-0.33320001,The Magic Garden,51.40642169,-0.339596092,Playground
5626,Hampton,51.40710068,-0.33320001,Kings Arms Hotel,51.40656858,-0.337386131,Hotel
5627,Hampton,51.40710068,-0.33320001,La Fiamma,51.40684808,-0.338539008,Italian Restaurant
5628,Hampton,51.40710068,-0.33320001,Diana Fountain,51.409883,-0.336241,Fountain
5629,Hampton,51.40710068,-0.33320001,Bushy parkrun,51.41119391,-0.332724853,Athletics & Sports
5630,Hampton,51.40710068,-0.33320001,Privy Kitchen Cafe,51.4038029,-0.337279828,Café
5631,Hampton,51.40710068,-0.33320001,Fountain Court Café,51.40342656,-0.337351282,Café
5632,Hampton,51.40710068,-0.33320001,The Tiltyard Cafe and Deli,51.40562778,-0.338964784,Tea Room
5633,Hampton North,51.42832184,-0.37573999,Sainsbury's,51.42642844,-0.377622843,Supermarket
5634,Hampton North,51.42832184,-0.37573999,Hampton Common Playground,51.42693511,-0.374547584,Playground
5635,Hampton North,51.42832184,-0.37573999,The Hampton Ale House,51.4270753,-0.3783568,Pub
5636,Hampton North,51.42832184,-0.37573999,Court Jester,51.426136,-0.377451,Pub
5637,Hampton Wick,51.42189026,-0.31773999,Langdon Park,51.42021879,-0.316543579,Park
5638,Hampton Wick,51.42189026,-0.31773999,Simply Thai,51.42137,-0.319067,Thai Restaurant
5639,Hampton Wick,51.42189026,-0.31773999,la Cloche at The Lion,51.41782551,-0.318165094,Pub
5640,Hampton Wick,51.42189026,-0.31773999,Teddington Sports Centre,51.42295513,-0.310736501,Athletics & Sports
5641,Hampton Wick,51.42189026,-0.31773999,Fish Bar Teddington,51.42126884,-0.319291877,Fish & Chips Shop
5642,Hampton Wick,51.42189026,-0.31773999,Fairfax Rd bus stop,51.41948583,-0.317254364,Bus Stop
5643,Hampton Wick,51.42189026,-0.31773999,Normansfield Theatre,51.42021928,-0.314200873,Theater
5644,Heathfield,51.44958878,-0.37031999,Heathfield Recreation Ground,51.44800062,-0.374038623,Soccer Field
5645,Heathfield,51.44958878,-0.37031999,Heathfield Rec Playground,51.44811978,-0.374201781,Playground
5646,Heathfield,51.44958878,-0.37031999,Costcutter,51.45191445,-0.366455693,Convenience Store
5647,Heathfield,51.44958878,-0.37031999,Annapurna,51.44966342,-0.376760632,Indian Restaurant
5648,Heathfield,51.44958878,-0.37031999,Whitton Chung's,51.45354898,-0.368390295,Chinese Restaurant
5649,Kew,51.47711182,-0.28968,Victoria Gate,51.47781001,-0.290713216,Garden
5650,Kew,51.47711182,-0.28968,Palm House,51.47901564,-0.292729373,Botanical Garden
5651,Kew,51.47711182,-0.28968,Kew Village Market,51.47731217,-0.285776433,Food & Drink Shop
5652,Kew,51.47711182,-0.28968,Shirley Sherwood Gallery,51.47478798,-0.292470112,Art Gallery
5653,Kew,51.47711182,-0.28968,Ma Cuisine,51.47756762,-0.28598719,French Restaurant
5654,Kew,51.47711182,-0.28968,The Kew Bookshop,51.47717087,-0.28547715,Bookstore
5655,Kew,51.47711182,-0.28968,The Glasshouse,51.47720398,-0.285552539,French Restaurant
5656,Kew,51.47711182,-0.28968,Original Maids of Honour Tearoom,51.48078487,-0.288499885,Tea Room
5657,Kew,51.47711182,-0.28968,The Good Wine Shop,51.47802615,-0.286596428,Wine Shop
